date,eventName,eventTitle,eventUrl,location
02/23/2019,CN 102,Combat Night 102,https://www.sherdog.com/events/CN-102-Combat-Night-102-87211,-SWAY Nightclub; Ft. Lauderdale; Florida; United States-
02/23/2019,PFL,Premier Fight League 20,https://www.sherdog.com/events/PFL-Premier-Fight-League-20-84809,-Centro Panamericano de Judô; Lauro de Freitas; Bahia; Brazil-
02/23/2019,CKF vs Octagon Promotions,China vs Kazakhstan,https://www.sherdog.com/events/CKF-vs-Octagon-Promotions-China-vs-Kazakhstan-84177,-Macau-
02/23/2019,GFN 3,Gladiator Fight Night 3,https://www.sherdog.com/events/GFN-3-Gladiator-Fight-Night-3-83551,-Dvorana Mirna Sports Hall; Pula; Croatia-
02/23/2019,SN,Stars Night 2019,https://www.sherdog.com/events/SN-Stars-Night-2019-81319,-Maurice Piot Hall; Vitrolles; France-
02/23/2019,BA,Battle Arena 2,https://www.sherdog.com/events/BA-Battle-Arena-2-78547,-Zwevegem-
02/23/2019,Club Hardcore Fighter,Hardcore Fighter 4,https://www.sherdog.com/events/Club-Hardcore-Fighter-Hardcore-Fighter-4-78127,-Cancun; Quintana Roo; Mexico-
02/23/2019,DFC 1,Dynasty Fighting Championship,https://www.sherdog.com/events/DFC-1-Dynasty-Fighting-Championship-77795,-Frankfurt am Main Sports Hall; Frankfurt am Main; Germany-
02/23/2019,Kyokushinkaikan MS,Parabellum Fight MMA 12,https://www.sherdog.com/events/Kyokushinkaikan-MS-Parabellum-Fight-MMA-12-77031,-Municipal Gymnasium Douradina; Douradina; Mato Grosso do Sul; Brazil-
02/23/2019,King of Kings 68,World Series 2019 in Riga,https://www.sherdog.com/events/King-of-Kings-68-World-Series-2019-in-Riga-75315,-Arena Riga; Riga; Latvia-
02/23/2019,GR Promotion,Thunder 12,https://www.sherdog.com/events/GR-Promotion-Thunder-12-75283,-Moscow; Russia-
02/23/2019,Elite FC, Elite Fighting Championship 6,https://www.sherdog.com/events/Elite-FC-Elite-Fighting-Championship-6-75147,-Gymnasium Professor Alberto Krum-Campinas-SP-Brazil-
02/23/2019,Arene des Sacres 2,ADS 2,https://www.sherdog.com/events/Arene-des-Sacres-2-ADS-2-75141,-Rene Tys Sports Complex; Reims; France-
02/23/2019,MixFight Dubna,Mixfight Dubna,https://www.sherdog.com/events/MixFight-Dubna-Mixfight-Dubna-74841,-Palace of sports «Rainbow»; Moscow region; Russia-
02/23/2019,305 Fights,Where Champions Rise 5,https://www.sherdog.com/events/305-Fights-Where-Champions-Rise-5-74459,-Miami Scottish Rite; Miami; Florida; United States-
02/23/2019,BAC 4,North Bay Face Off 4,https://www.sherdog.com/events/BAC-4-North-Bay-Face-Off-4-74457,-Napa Valley Expo; Napa; California; United States-
02/23/2019,WCFL 23,World Class Fight League 23,https://www.sherdog.com/events/WCFL-23-World-Class-Fight-League-23-74455,-Bryan Glazer Family JCC; Tampa; Florida; United States-
02/23/2019,Kulikovo Pole,4th Stage,https://www.sherdog.com/events/Kulikovo-Pole-4th-Stage-74341,-Sobranie Casino; Kaliningrad; Russia-
02/23/2019,WLMMA,We Love MMA 46,https://www.sherdog.com/events/WLMMA-We-Love-MMA-46-74285,-Kleine Olympiahalle; Munich; Germany-
02/23/2019,FMMAR,Russian Championship 2019,https://www.sherdog.com/events/FMMAR-Russian-Championship-2019-74245,-Dolgoprudny; Russia-
02/23/2019,Open Martial Arts League,Siberia vs. Moscow (Stage 2),https://www.sherdog.com/events/Open-Martial-Arts-League-Siberia-vs-Moscow-Stage-2-74243,-Sever Sports Complex; Novosibirsk; Russia-
02/23/2019,UMMA,Cup Of Kabardino-Balkaria 2019,https://www.sherdog.com/events/UMMA-Cup-Of-KabardinoBalkaria-2019-74241,-Nalchik; Russia-
02/23/2019,Bayou FC 35,Capitol City Fight Night,https://www.sherdog.com/events/Bayou-FC-35-Capitol-City-Fight-Night-74239,-Lamar Dixon Expo Center; Gonzales; Louisiana; United States-
02/23/2019,JMMAS,Jackson's MMA Series 27 - Rivera vs. Perez,https://www.sherdog.com/events/JMMAS-Jacksons-MMA-Series-27-Rivera-vs-Perez-74237,-Buffalo Thunder Resort & Casino; Santa Fe; New Mexico; United States-
02/23/2019,Cageside Promotions / KCFA,Kansas City Fighting Alliance 32,https://www.sherdog.com/events/Cageside-Promotions-KCFA-Kansas-City-Fighting-Alliance-32-74235,-Truman Memorial Building; Independence; Missouri; United States-
02/23/2019,Reign FC 3,Tuani vs. Potter,https://www.sherdog.com/events/Reign-FC-3-Tuani-vs-Potter-74233,-Clearwater Casino Resort; Suquamish; Washington; United States-
02/23/2019,CC,Colosseum Combat 48,https://www.sherdog.com/events/CC-Colosseum-Combat-48-74231,-Kokomo Event and Conference Center; Kokomo; Indiana; United States-
02/23/2019,WFC,World Fighting Championships 99,https://www.sherdog.com/events/WFC-World-Fighting-Championships-99-74229,-Hard Rock Rocksino; Northfield; Ohio; United States-
02/23/2019,SCL 72,Cotton vs. Chavez,https://www.sherdog.com/events/SCL-72-Cotton-vs-Chavez-74227,-Eclipse Event Center; Denver; Colorado; United States-
02/23/2019,KOTC,Combat Zone,https://www.sherdog.com/events/KOTC-Combat-Zone-74225,-Seneca Niagara Resort & Casino; Niagara Falls; New York; United States-
02/23/2019,SF 40,Stellar Fights 40,https://www.sherdog.com/events/SF-40-Stellar-Fights-40-74223,-Delaware State Fairgrounds; Harrington; Delaware; United States-
02/23/2019,Extreme Cage Combat,Fight Night,https://www.sherdog.com/events/Extreme-Cage-Combat-Fight-Night-74221,-Halifax Forum; Halifax; Nova Scotia-
02/23/2019,COGA 62,Supreme Showdown 4,https://www.sherdog.com/events/COGA-62-Supreme-Showdown-4-74219,-Tulalip Resort Casino; Tulalip; Washington; United States-
02/23/2019,EFL,Elite Fight League 3,https://www.sherdog.com/events/EFL-Elite-Fight-League-3-74217,-Lancaster Event Center; Lincoln; Nebraska; United States-
02/23/2019,CCC,The Comeback,https://www.sherdog.com/events/CCC-The-Comeback-74215,-Diplomat West Banquet Halls; Elmhurst; Illinois; United States-
02/23/2019,MFC 2,Metamorfoza Fighting Championship 2: Battle of the Volkhov,https://www.sherdog.com/events/MFC-2-Metamorfoza-Fighting-Championship-2-Battle-of-the-Volkhov-74213,-Veliki-Novgorov; Russia-
02/23/2019,LFC,Lyon Fighting Championship 11,https://www.sherdog.com/events/LFC-Lyon-Fighting-Championship-11-74209,-Villeurbanne; Rhone; France-
02/23/2019,Golden Ticket Fight Promotions,GTFP Fight Night 11,https://www.sherdog.com/events/Golden-Ticket-Fight-Promotions-GTFP-Fight-Night-11-74205,-The Hangar Events Venue; Wolverhampton; England-
02/23/2019,LMS 8,Last Man Standing 8,https://www.sherdog.com/events/LMS-8-Last-Man-Standing-8-74203,-Newton Aycliffe; England-
02/23/2019,IFL 2,In Memory of Ruslan Ashuraliev,https://www.sherdog.com/events/IFL-2-In-Memory-of-Ruslan-Ashuraliev-74201,-Kaspiysk Sport Complex; Makhachkala; Dagestan-
02/23/2019,LWFC 9,Ermesinde,https://www.sherdog.com/events/LWFC-9-Ermesinde-74199,-Pavilhão Municipal de Ermesinde; Ermesinde; Portugal-
02/23/2019,MPF,Moscow Open 2019,https://www.sherdog.com/events/MPF-Moscow-Open-2019-74197,-Klochkov Gym; Moscow; Russia-
02/23/2019,Citadel,The Wheel of Osiris,https://www.sherdog.com/events/Citadel-The-Wheel-of-Osiris-74195,-Country Club M1; Smolensk; Russia-
02/23/2019,Baikal FC Selection 8,Zarubin VS Ajibaev,https://www.sherdog.com/events/Baikal-FC-Selection-8-Zarubin-VS-Ajibaev-74193,-SC Vityaz; Irkutsk; Russia-
02/23/2019,EWC,Fight Night 11,https://www.sherdog.com/events/EWC-Fight-Night-11-74185,-Hyundai Weltevreden Park; Roodepoort; South Africa-
02/23/2019,Road FC 52,Road Fighting Championship 52,https://www.sherdog.com/events/Road-FC-52-Road-Fighting-Championship-52-74181,-Jangchung Gymnasium; Seoul; South Korea-
02/23/2019,Coastal Combat 5,Are You Not Entertained?,https://www.sherdog.com/events/Coastal-Combat-5-Are-You-Not-Entertained-74179,-Coolum Civic Center; Sunshine Coast; Queensland; Australia-
02/23/2019,RBFC,Rio Bonito Fighting Championship 10,https://www.sherdog.com/events/RBFC-Rio-Bonito-Fighting-Championship-10-74117,-Club de Sport Fluminense; Rio Bonito; Rio de Janeiro; Brazil-
02/23/2019,Iquitos Combat Championship,ICC 3: Vera vs. Tourinho,https://www.sherdog.com/events/Iquitos-Combat-Championship-ICC-3-Vera-vs-Tourinho-73937,-Coliseo Cerrado Juan Pinasco Villanueva; Iquitos; Peru-
02/23/2019,LFC,Ledokol FC 2,https://www.sherdog.com/events/LFC-Ledokol-FC-2-73661,-Ice Palace of Sports; Murmansk; Russia-
02/23/2019,Bellator 217,Gallagher vs. Graham,https://www.sherdog.com/events/Bellator-217-Gallagher-vs-Graham-73645,-3Arena; Dublin; Ireland-
02/23/2019,UFC Fight Night 145,Blachowicz vs. Santos,https://www.sherdog.com/events/UFC-Fight-Night-145-Blachowicz-vs-Santos-72051,-O2 Arena; Prague; Czech Republic-
02/22/2019,CWB Fight League,CWBFL 5,https://www.sherdog.com/events/CWB-Fight-League-CWBFL-5-74535,-Academia Striker´s House; Curitiba; PR; Brazil-
02/22/2019,Future FC 2,Tubarao Vs Amato,https://www.sherdog.com/events/Future-FC-2-Tubarao-Vs-Amato-73909,-Clube 9 de julho; Indaiatuba; Sao Paulo; Brazil-
02/22/2019,Epic Fighting,Epic 41,https://www.sherdog.com/events/Epic-Fighting-Epic-41-87272,-Four Points by Sheraton San Diego; San Diego; California; United States-
02/22/2019,Warriors Night Championship,WNC 4,https://www.sherdog.com/events/Warriors-Night-Championship-WNC-4-75267,-Sabah al Salem; Kuwait-
02/22/2019,IFS 42,International Fight Showdown 42,https://www.sherdog.com/events/IFS-42-International-Fight-Showdown-42-74439,-M3 Live; Anaheim; California; United States-
02/22/2019,FWP,Fighting Words 1,https://www.sherdog.com/events/FWP-Fighting-Words-1-74339,-Ridglea Theater; Fort Worth; Texas; United States-
02/22/2019,Perviy Club,Fight Show 29,https://www.sherdog.com/events/Perviy-Club-Fight-Show-29-74211,-Restobar Ivangogh; Moscow; Russia-
02/22/2019,LFA 61,Allen vs. Murrietta,https://www.sherdog.com/events/LFA-61-Allen-vs-Murrietta-74173,-Mystic Lake Casino Hotel; Prior Lake; Minnesota; United States-
02/22/2019,Combate 31,Mexico vs. USA,https://www.sherdog.com/events/Combate-31-Mexico-vs-USA-74171,-Save Mart Center; Fresno; California; United States-
02/22/2019,Gionco International,AMA 33,https://www.sherdog.com/events/Gionco-International-AMA-33-74169,-Fraserview Hall; Vancouver; British Columbia; Canada-
02/22/2019,ROC 67,Ring of Combat 67,https://www.sherdog.com/events/ROC-67-Ring-of-Combat-67-74167,-Tropicana; Atlantic City; New Jersey; United States-
02/22/2019,Tuff-N-Uff,Fight Night,https://www.sherdog.com/events/TuffNUff-Fight-Night-74161,-Orleans Hotel and Casino; Las Vegas; Nevada; United States-
02/22/2019,MFC,Mega Fight Championship 1,https://www.sherdog.com/events/MFC-Mega-Fight-Championship-1-74159,-Estádio Municipal André Nunes; Itapevi; Sao Paulo; Brazil-
02/22/2019,Fight Riot 2019,Voronezh vs St. Petersburg,https://www.sherdog.com/events/Fight-Riot-2019-Voronezh-vs-St-Petersburg-74155,-Voronezh; Russia-
02/22/2019,Wawan MMA 18,Thor vs. Superman,https://www.sherdog.com/events/Wawan-MMA-18-Thor-vs-Superman-74153,-Kuwait-
02/22/2019,One Championship,Call to Greatness,https://www.sherdog.com/events/One-Championship-Call-to-Greatness-70727,-Singapore Indoor Stadium; Kallang; Singapore-
02/21/2019,IFC 7,Iran Fighting Championship 7,https://www.sherdog.com/events/IFC-7-Iran-Fighting-Championship-7-87025,-Tehran; Iran-
02/21/2019,IMC 4,Israel MMA Challenge,https://www.sherdog.com/events/IMC-4-Israel-MMA-Challenge-75285,-Ashdod Community Sports Center; Ashdod; Israel-
02/21/2019,FCOC 56,Fight Club OC,https://www.sherdog.com/events/FCOC-56-Fight-Club-OC-74435,-The Hangar at OC Fair and Event Center; Costa Mesa; California; United States-
02/17/2019,EFC,The Fighter Season 2,https://www.sherdog.com/events/EFC-The-Fighter-Season-2-87303,-EFC Performance Institute; Paulshof; South Africa-
02/17/2019,K-MMA ,Amateur 36,https://www.sherdog.com/events/KMMA-Amateur-36-80125,-Multicancha Heroes de la Concepcion; Iquique; Chile-
02/17/2019,Revenge FC 9,Revenge Fighting Championship 9,https://www.sherdog.com/events/Revenge-FC-9-Revenge-Fighting-Championship-9-74343,-Tecchiena Alatri's Sports Hall; Tecchiena Alatri; Italy-
02/17/2019,UMMA,Cup Of Bryansk 2019,https://www.sherdog.com/events/UMMA-Cup-Of-Bryansk-2019-74091,-Bryansk; Russia-
02/17/2019,Open Martial Arts League,Stage 58,https://www.sherdog.com/events/Open-Martial-Arts-League-Stage-58-74089,-Pervomaysk; Russia-
02/17/2019,UMMA,Cup Of Khakassia 2019,https://www.sherdog.com/events/UMMA-Cup-Of-Khakassia-2019-74087,-Khakassia; Russia-
02/17/2019,OSE,Junior Cup Of Kursk 2019,https://www.sherdog.com/events/OSE-Junior-Cup-Of-Kursk-2019-74085,-Olymp Sports Complex; Kursk; Russia-
02/17/2019,UMMA,Cup Of Bashkortostan 2019,https://www.sherdog.com/events/UMMA-Cup-Of-Bashkortostan-2019-74083,-Dinamo Sports Complex; Bashkortostan; Russia-
02/17/2019,UMMA,Cup Of Ryazan 2019,https://www.sherdog.com/events/UMMA-Cup-Of-Ryazan-2019-74081,-Ryazan; Russia-
02/17/2019,UMMA,Cup Of Perm 2019,https://www.sherdog.com/events/UMMA-Cup-Of-Perm-2019-74077,-Perm; Russia-
02/17/2019,UMMA,Cup Of Saratov 2019,https://www.sherdog.com/events/UMMA-Cup-Of-Saratov-2019-74075,-Saratov; Russia-
02/17/2019,Fight Card Entertainment,Cross The Line 2019,https://www.sherdog.com/events/Fight-Card-Entertainment-Cross-The-Line-2019-74073,-Joe's Live; Rosemont; Illinois; United States-
02/17/2019,Battle on Volga 9,Vitasovic vs. Teregulov,https://www.sherdog.com/events/Battle-on-Volga-9-Vitasovic-vs-Teregulov-74071,-Korston Hotel; Moscow; Russia-
02/17/2019,WFC 23,Uprising,https://www.sherdog.com/events/WFC-23-Uprising-74069,-Tivoli Hall; Ljubljana; Slovenia-
02/17/2019,CWI 10,Cage Warrior Italy 10,https://www.sherdog.com/events/CWI-10-Cage-Warrior-Italy-10-74067,-Palasport; Sava; Italy-
02/17/2019,UFC on ESPN 1,Ngannou vs. Velasquez,https://www.sherdog.com/events/UFC-on-ESPN-1-Ngannou-vs-Velasquez-72025,-Talking Stick Resort Arena; Phoenix; Arizona; United States-
02/16/2019,Maktub Fight Combat,Ben 10 vs. Cordeiro,https://www.sherdog.com/events/Maktub-Fight-Combat-Ben-10-vs-Cordeiro-77013,-Sociedade Abranches; Curitiba; PR; Brazil-
02/16/2019,War Champions 1ºedition,None,https://www.sherdog.com/events/War-Champions-1edition-74335,-gm sports gym; Gabriel Monteiro; Sao Paulo; Brazil-
02/16/2019,The League,The League,https://www.sherdog.com/events/The-League-The-League-82869,-Tondiraba Ice Hall; Tallinn; Estonia-
02/16/2019,Triumph Ultimate League,Triumph 05: Oullins,https://www.sherdog.com/events/Triumph-Ultimate-League-Triumph-05-Oullins-78355,-Maurice Herzog Hall; Oullins; France-
02/16/2019,Strike and Submit,Champions Night 1,https://www.sherdog.com/events/Strike-and-Submit-Champions-Night-1-78085,-Aberavon Leisure Centre; Port Talbot; Wales-
02/16/2019,XK,Xtreme Kombat Reloaded,https://www.sherdog.com/events/XK-Xtreme-Kombat-Reloaded-78069,-Centro Cultural y Deportivo las Americas; Ecatepec; Estado de Mexico; Mexico-
02/16/2019,BFL,BFL 1,https://www.sherdog.com/events/BFL-BFL-1-78065,-Arena Actopan; Hidalgo; Mexico-
02/16/2019,KZMMAF,"2019 National MMA Championships, Finals",https://www.sherdog.com/events/KZMMAF-2019-National-MMA-Championships-Finals-77585,-Almaty Arena; Almaty; Kazakhstan-
02/16/2019,GFC 65,Grand Fighting Championship 65,https://www.sherdog.com/events/GFC-65-Grand-Fighting-Championship-65-75021,-Espaço de Ouro; Vitória de Santo Antão; PE; Brazil-
02/16/2019,Vilsao Team,Fight Club MMA 9,https://www.sherdog.com/events/Vilsao-Team-Fight-Club-MMA-9-74749,-Mini Shopping Arena; Jaiba; Minas Gerais; Brazil-
02/16/2019,JFL 19,Junior Fighting League 19,https://www.sherdog.com/events/JFL-19-Junior-Fighting-League-19-74747,-Grozny; Chechnya; Russia-
02/16/2019,Athletic FC 2,Athletic Fighting Championship 2,https://www.sherdog.com/events/Athletic-FC-2-Athletic-Fighting-Championship-2-74745,-Arena Wai Tai; Zlatibor; Serbia-
02/16/2019,WFP 2,Warriors Fighting Piura 2,https://www.sherdog.com/events/WFP-2-Warriors-Fighting-Piura-2-74431,-Coliseo Selmira de Varona; Piura; Peru-
02/16/2019,SFC 2,Lyam Pantaleon vs. Manuel Orrala,https://www.sherdog.com/events/SFC-2-Lyam-Pantaleon-vs-Manuel-Orrala-74149,-Coliseo San Francisco; Santa Elena; Ecuador-
02/16/2019,IFC,Invasion FC 2,https://www.sherdog.com/events/IFC-Invasion-FC-2-74147,-NW Combat Fitness; Kelso; Washington; United States-
02/16/2019,Top FC,Amateur League 33,https://www.sherdog.com/events/Top-FC-Amateur-League-33-74125,-Team Ace Multi Gym; Paju; South Korea-
02/16/2019,UMMA,Cup of Belgorod 2019,https://www.sherdog.com/events/UMMA-Cup-of-Belgorod-2019-74065,-Belgorod; Russia-
02/16/2019,UMMA,Cup of Tatarstan 2019,https://www.sherdog.com/events/UMMA-Cup-of-Tatarstan-2019-74063,-Tatarstan; Russia-
02/16/2019,Ural Amateur MMA League,Stage 26,https://www.sherdog.com/events/Ural-Amateur-MMA-League-Stage-26-74061,-Chelyabinsk; Russia-
02/16/2019,Impact Promotions,Beatdown at the Beach 5,https://www.sherdog.com/events/Impact-Promotions-Beatdown-at-the-Beach-5-74057,-Laketown Wharf; Panama City Beach; Florida; United States-
02/16/2019,Hombres de Honor,Local Heroes 1,https://www.sherdog.com/events/Hombres-de-Honor-Local-Heroes-1-74055,-Pabellón Deportivo San Jose; Guadalajara; Spain-
02/16/2019,Action Fight League,War at the Rock 1,https://www.sherdog.com/events/Action-Fight-League-War-at-the-Rock-1-74053,-Seminole Hard Rock Event Center; Hollywood; Florida; United States-
02/16/2019,CFFC 72,Brady vs. Abdul-Hakim,https://www.sherdog.com/events/CFFC-72-Brady-vs-AbdulHakim-74051,-Atlantic City; New Jersey; United States-
02/16/2019,Tru Rev MMA,True Revelation MMA 38,https://www.sherdog.com/events/Tru-Rev-MMA-True-Revelation-MMA-38-74049,-Bridge View Center; Ottumwa; Iowa; United States-
02/16/2019,AOW 11,Art of War Cage Fighting 11,https://www.sherdog.com/events/AOW-11-Art-of-War-Cage-Fighting-11-74047,-2300 Arena; Philadelphia; Pennsylvania; United States-
02/16/2019,GF 35,Gladius Fights 35,https://www.sherdog.com/events/GF-35-Gladius-Fights-35-74045,-Finger Lakes Mall; Auburn; New York; United States-
02/16/2019,Midwest Fight League,Fight Knight 10,https://www.sherdog.com/events/Midwest-Fight-League-Fight-Knight-10-74043,-Columbia; Missouri; United States-
02/16/2019,Trinity Sport Combat,Trinity Kings 6,https://www.sherdog.com/events/Trinity-Sport-Combat-Trinity-Kings-6-74041,-Itrampoline Hawaii; Waipahu; Hawaii; United States-
02/16/2019,SteelFist Fight Night,Will To Win,https://www.sherdog.com/events/SteelFist-Fight-Night-Will-To-Win-74039,-The Union Event Center; Salt Lake City; Utah; United States-
02/16/2019,Lights Out Championship 2,Cross vs. Kuppe,https://www.sherdog.com/events/Lights-Out-Championship-2-Cross-vs-Kuppe-74037,-Deltaplex Arena; Grand Rapids; Michigan; United States-
02/16/2019,GCF 42,Gladiator Combat Fight 42,https://www.sherdog.com/events/GCF-42-Gladiator-Combat-Fight-42-74035,-Sistema X; Curitiba; Parana; Brazil-
02/16/2019,PetrosyanMania,Gold Edition,https://www.sherdog.com/events/PetrosyanMania-Gold-Edition-74033,-Candy Arena; Monza; Italy-
02/16/2019,SMMA,Shogun MMA 1,https://www.sherdog.com/events/SMMA-Shogun-MMA-1-74031,-Spennymoor Leisure Centre; Spennymoor; County Durham; England-
02/16/2019,Contenders East Anglia,Road to Contenders,https://www.sherdog.com/events/Contenders-East-Anglia-Road-to-Contenders-74029,-Epic Studios; Norwich; Norfolk; England-
02/16/2019,Lions FC 8,Lions Fighting Championship 8,https://www.sherdog.com/events/Lions-FC-8-Lions-Fighting-Championship-8-74027,-Neuchâtel; Switzerland-
02/16/2019,BAF 2,Belgorod Absolute Fighting 2,https://www.sherdog.com/events/BAF-2-Belgorod-Absolute-Fighting-2-74023,-GRTK Belgorod; Belgorod; Russia-
02/16/2019,Counterattack-9,Russian Power,https://www.sherdog.com/events/Counterattack9-Russian-Power-74021,-SRK Arena; Kemerovo; Russia-
02/16/2019,Wolf Fight Promotion 1,Halmstad Fight Night,https://www.sherdog.com/events/Wolf-Fight-Promotion-1-Halmstad-Fight-Night-74017,-Högskolehallen; Halmstad; Sweden-
02/16/2019,CAGE 46,Cage MMA Finland 46,https://www.sherdog.com/events/CAGE-46-Cage-MMA-Finland-46-74015,-Cultural Centre; Helsinki; Finland-
02/16/2019,SBC 20,Serbian Battle Championship 20,https://www.sherdog.com/events/SBC-20-Serbian-Battle-Championship-20-74013,-Hala Mostonga; Sombor; Serbia-
02/16/2019,Hex Fight Series,Path to Hex 8,https://www.sherdog.com/events/Hex-Fight-Series-Path-to-Hex-8-74011,-Chelsea Heights Hotel; Aspendale Gardens; Victoria; Australia-
02/16/2019,Bellator 216,MVP vs. Daley,https://www.sherdog.com/events/Bellator-216-MVP-vs-Daley-73643,-Mohegan Sun Arena; Uncasville; Connecticut; United States-
02/16/2019,Eagles FC 11,Eagles Fighting Championship 11,https://www.sherdog.com/events/Eagles-FC-11-Eagles-Fighting-Championship-11-73327,-Manej Arena; Chisinau; Moldova-
02/16/2019,WSF - World Sensacional Fight,Oliveira vs Soares,https://www.sherdog.com/events/WSF-World-Sensacional-Fight-Oliveira-vs-Soares-73281,-Sinditob Club; Macae; Rio de Janeiro; Brazil-
02/16/2019,ACA 92,Poland,https://www.sherdog.com/events/ACA-92-Poland-73153,-Torwar; Warsaw; Poland-
02/16/2019,CW 101,Cage Warriors 101,https://www.sherdog.com/events/CW-101-Cage-Warriors-101-72721,-Exhibition Centre; Liverpool; England-
02/16/2019,One Championship,Clash of Legends,https://www.sherdog.com/events/One-Championship-Clash-of-Legends-70721,-Impact Arena; Bangkok; Thailand-
02/16/2019,LCS 28,Legion Combat Sports: The Comeback,https://www.sherdog.com/events/LCS-28-Legion-Combat-Sports-The-Comeback-70043,-Scotts Bluff County Fairgrounds; Mitchell; Nebraska; United States-
02/15/2019,EXF 13,Ensenada Xtreme Fighting 13,https://www.sherdog.com/events/EXF-13-Ensenada-Xtreme-Fighting-13-77781,-Plaza Pueblo Antiguo; Ensenada; Baja California. México-
02/15/2019,KZMMAF,"2019 National MMA Championships, Selection",https://www.sherdog.com/events/KZMMAF-2019-National-MMA-Championships-Selection-77587,-Almaty Arena; Almaty; Kazakhstan-
02/15/2019,DF,Detona Fight 4: Cocuccio vs. Ferreira,https://www.sherdog.com/events/DF-Detona-Fight-4-Cocuccio-vs-Ferreira-76693,-Nova Geracao Gym; Macae; Rio de Janeiro; Brazil-
02/15/2019,UGP,ExpoFitness Fight Night 3,https://www.sherdog.com/events/UGP-ExpoFitness-Fight-Night-3-74311,-Plaza Mayor; Medellin; Antioquia-
02/15/2019,NFC 47,Nicaraguan Fighting Championship 47: Future Glory,https://www.sherdog.com/events/NFC-47-Nicaraguan-Fighting-Championship-47-Future-Glory-74145,-Plaza 101; Managua; Nicaragua-
02/15/2019,Invicta FC 34,Porto vs. Gonzalez,https://www.sherdog.com/events/Invicta-FC-34-Porto-vs-Gonzalez-74009,-Memorial Hall; Kansas City; Kansas; United States-
02/15/2019,AOW 10,Art of War Cage Fighting 10,https://www.sherdog.com/events/AOW-10-Art-of-War-Cage-Fighting-10-74005,-2300 Arena; Philadelphia; Pennsylvania; United States-
02/15/2019,LFA 60,Anglickas vs. York,https://www.sherdog.com/events/LFA-60-Anglickas-vs-York-73855,-Seven Flags Event center; Clive; Iowa; United States-
